172.20.100.127 - - [25/Oct/2013:09:33:42 +0200] "GET /carbon/entitlement/index.jsp?region=region1&item=policy_pap_menu&loginStatus=true HTTP/1.1" 200 6324 "https://172.20.10.118:9445/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [25/Oct/2013:09:33:42 +0200] "GET /carbon/admin/jsp/registry_styles_ajaxprocessor.jsp HTTP/1.1" 200 123 "https://172.20.10.118:9445/carbon/entitlement/index.jsp?region=region1&item=policy_pap_menu&loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [25/Oct/2013:09:33:42 +0200] "GET /carbon/carbon/admin/js/cookies.js HTTP/1.1" 404 1045 "https://172.20.10.118:9445/carbon/entitlement/index.jsp?region=region1&item=policy_pap_menu&loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [25/Oct/2013:09:33:42 +0200] "GET /carbon/carbon/admin/js/main.js HTTP/1.1" 404 1039 "https://172.20.10.118:9445/carbon/entitlement/index.jsp?region=region1&item=policy_pap_menu&loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [25/Oct/2013:09:33:42 +0200] "GET /carbon/carbon/admin/js/breadcrumbs.js HTTP/1.1" 404 1053 "https://172.20.10.118:9445/carbon/entitlement/index.jsp?region=region1&item=policy_pap_menu&loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.10.118 - - [25/Oct/2013:09:36:04 +0200] "GET /services/EntitlementPolicyAdminService/ HTTP/1.1" 500 213 "-" "Synapse-PT-HttpComponents-NIO"
172.20.10.118 - - [25/Oct/2013:09:36:44 +0200] "GET /services/EntitlementPolicyAdminService/user/easit1/policy/high HTTP/1.1" 500 227 "-" "Synapse-PT-HttpComponents-NIO"
172.20.100.127 - - [25/Oct/2013:09:37:39 +0200] "GET /carbon/entitlement/index.jsp?region=region1&item=policy_pap_menu HTTP/1.1" 302 - "https://172.20.10.118:9445/carbon/entitlement/index.jsp?region=region1&item=policy_pap_menu&loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [25/Oct/2013:09:37:39 +0200] "GET /carbon/admin/login.jsp HTTP/1.1" 200 3628 "https://172.20.10.118:9445/carbon/entitlement/index.jsp?region=region1&item=policy_pap_menu&loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [25/Oct/2013:09:37:44 +0200] "POST /carbon/admin/login_action.jsp HTTP/1.1" 302 - "https://172.20.10.118:9445/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [25/Oct/2013:09:37:44 +0200] "GET /carbon/entitlement/index.jsp?region=region1&item=policy_pap_menu&loginStatus=true HTTP/1.1" 200 6324 "https://172.20.10.118:9445/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [25/Oct/2013:09:37:44 +0200] "GET /carbon/admin/jsp/registry_styles_ajaxprocessor.jsp HTTP/1.1" 200 123 "https://172.20.10.118:9445/carbon/entitlement/index.jsp?region=region1&item=policy_pap_menu&loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [25/Oct/2013:09:37:45 +0200] "GET /carbon/carbon/admin/js/breadcrumbs.js HTTP/1.1" 404 1053 "https://172.20.10.118:9445/carbon/entitlement/index.jsp?region=region1&item=policy_pap_menu&loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [25/Oct/2013:09:37:45 +0200] "GET /carbon/carbon/admin/js/cookies.js HTTP/1.1" 404 1045 "https://172.20.10.118:9445/carbon/entitlement/index.jsp?region=region1&item=policy_pap_menu&loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [25/Oct/2013:09:37:45 +0200] "GET /carbon/carbon/admin/js/main.js HTTP/1.1" 404 1039 "https://172.20.10.118:9445/carbon/entitlement/index.jsp?region=region1&item=policy_pap_menu&loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [25/Oct/2013:09:39:06 +0200] "GET /carbon/ HTTP/1.1" 302 - "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [25/Oct/2013:09:39:06 +0200] "GET /carbon/admin/index.jsp HTTP/1.1" 302 - "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [25/Oct/2013:09:39:10 +0200] "GET /carbon/admin/login.jsp HTTP/1.1" 200 3630 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.10.118 - - [25/Oct/2013:09:39:16 +0200] "GET /services/EntitlementPolicyAdminService/user/easit1/policy/high HTTP/1.1" 500 227 "-" "Synapse-PT-HttpComponents-NIO"
